pincode,district,state,latitude,longitude
328030,Dholpur,Rajasthan,26.7453,77.8225
328031,Dholpur,Rajasthan,26.6152,77.4865
328041,Dholpur,Rajasthan,26.7219,77.7003
331001,Churu,Rajasthan,28.3304,74.9648
331021,Churu,Rajasthan,28.2272,74.9531
331022,Churu,Rajasthan,28.1148,74.6415
331023,Churu,Rajasthan,28.5402,75.2107
331024,Sikar,Rajasthan,,
331025,Jhunjhunu,Rajasthan,28.2760,75.2935
331026,Jhunjhunu,Rajasthan,28.3923,75.2413
331027,Jhunjhunu,Rajasthan,28.2367,75.1837
331028,Jhunjhunu,Rajasthan,28.3416,75.2720
331029,Churu,Rajasthan,28.4638,75.1395
331030,Jhunjhunu,Rajasthan,28.2038,75.0904
331031,Churu,Rajasthan,28.2425,74.8276
331301,Churu,Rajasthan,,
331302,Churu,Rajasthan,28.7863,74.7981
331303,Churu,Rajasthan,,
331304,Churu,Rajasthan,28.6321,74.9296
331305,Churu,Rajasthan,,
331402,Churu,Rajasthan,28.3897,74.6605
331403,Churu,Rajasthan,28.4407,74.5309
331411,Churu,Rajasthan,28.6072,74.4034
331501,Churu,Rajasthan,,
331502,Churu,Rajasthan,,
331503,Churu,Rajasthan,,
331504,Churu,Rajasthan,28.2827,74.6488
331505,Churu,Rajasthan,28.2903,74.9614
331506,Churu,Rajasthan,,
331507,Churu,Rajasthan,,
331517,Churu,Rajasthan,,
331518,Churu,Rajasthan,28.2903,74.9614
331701,Churu,Rajasthan,,
331801,Bikaner,Rajasthan,,
331802,Churu,Rajasthan,28.0605,74.4701
331803,Bikaner,Rajasthan,28.0159,73.3437
331811,Bikaner,Rajasthan,28.0611,73.7867
332001,Sikar,Rajasthan,27.6166,75.1230
332002,Sikar,Rajasthan,27.5082,75.0100
332021,Sikar,Rajasthan,27.5185,75.1503
332023,Sikar,Rajasthan,27.4378,75.0549
332024,Sikar,Rajasthan,27.6938,75.1848
332025,Sikar,Rajasthan,27.3874,74.9326
332026,Sikar,Rajasthan,27.6123,74.8017
332027,Sikar,Rajasthan,27.6538,75.2684
332028,Sikar,Rajasthan,27.5274,74.8566
332029,Sikar,Rajasthan,27.6728,74.7527
332030,Sikar,Rajasthan,27.4650,74.8609
332031,Sikar,Rajasthan,27.7874,75.1925
332041,Sikar,Rajasthan,27.6313,74.9998
332042,Sikar,Rajasthan,27.5685,75.0063
332301,Sikar,Rajasthan,27.9155,74.9740
332302,Sikar,Rajasthan,,
332303,Sikar,Rajasthan,27.9615,75.1258
332304,Sikar,Rajasthan,,
332305,Sikar,Rajasthan,28.0193,75.0790
332307,Sikar,Rajasthan,,
332311,Sikar,Rajasthan,27.8359,75.0262
332312,Sikar,Rajasthan,27.7335,74.8917
332315,Sikar,Rajasthan,27.7211,75.0691
332316,Sikar,Rajasthan,27.8381,75.1863
332317,Sikar,Rajasthan,27.8269,74.9137
332318,Sikar,Rajasthan,27.7770,74.8148
332401,Sikar,Rajasthan,27.9019,75.1158
332402,Sikar,Rajasthan,27.4863,75.3835
332403,Sikar,Rajasthan,27.5294,75.2581
332404,Sikar,Rajasthan,27.3674,75.5309
332405,Sikar,Rajasthan,27.5752,75.3383
332406,Sikar,Rajasthan,27.4327,75.1870
332411,Sikar,Rajasthan,27.4394,75.4709
332601,Sikar,Rajasthan,27.3307,75.3064
332602,Sikar,Rajasthan,27.3817,75.4057
332603,Sikar,Rajasthan,27.3655,75.6233
332701,Sikar,Rajasthan,,
332702,Sikar,Rajasthan,27.3114,75.1866
332703,Sikar,Rajasthan,27.2306,75.2152
332705,Sikar,Rajasthan,,
332706,Sikar,Rajasthan,27.6464,75.6164
332707,Sikar,Rajasthan,,
332708,Sikar,Rajasthan,27.5850,75.6615
332709,Sikar,Rajasthan,27.6037,75.5211
332710,Sikar,Rajasthan,27.2219,75.2771
332711,Sikar,Rajasthan,,
332712,Sikar,Rajasthan,27.4205,75.6927
332713,Sikar,Rajasthan,,
332714,Sikar,Rajasthan,27.6358,75.7197
332715,Sikar,Rajasthan,27.4830,75.6063
332716,Jhunjhunu,Rajasthan,27.8528,75.7048
332718,Sikar,Rajasthan,,
332719,Sikar,Rajasthan,27.5240,75.7081
332721,Sikar,Rajasthan,27.5992,75.4170
332722,Sikar,Rajasthan,27.5101,75.5261
332742,Sikar,Rajasthan,27.1734,75.1673
332746,Jhunjhunu,Rajasthan,28.0450,75.9609
333001,Jhunjhunu,Rajasthan,28.1249,75.3959
333010,Jhunjhunu,Rajasthan,27.9755,75.1856
333011,Jhunjhunu,Rajasthan,28.2065,75.3374
333012,Jhunjhunu,Rajasthan,27.9245,75.5387
333020,Jhunjhunu,Rajasthan,28.2272,75.1785
333021,Jhunjhunu,Rajasthan,28.0015,75.4707
333022,Jhunjhunu,Rajasthan,27.8475,75.5103
333023,Jhunjhunu,Rajasthan,28.2004,75.4722
333024,Jhunjhunu,Rajasthan,28.1231,75.5127
333025,Jhunjhunu,Rajasthan,28.2920,75.4402
333026,Jhunjhunu,Rajasthan,28.2124,75.6567
333027,Jhunjhunu,Rajasthan,28.1704,75.6417
333028,Jhunjhunu,Rajasthan,28.0968,75.5909
333029,Jhunjhunu,Rajasthan,28.3115,75.7562
333030,Jhunjhunu,Rajasthan,28.3456,75.6821
333031,Jhunjhunu,Rajasthan,28.4142,75.6396
333032,Jhunjhunu,Rajasthan,27.8564,75.4367
333033,Jhunjhunu,Rajasthan,28.3135,75.8709
333034,Jhunjhunu,Rajasthan,28.2610,75.9586
333035,Jhunjhunu,Rajasthan,28.3020,75.6015
333036,Jhunjhunu,Rajasthan,27.9896,75.9171
333041,Jhunjhunu,Rajasthan,28.0653,75.3032
333042,Jhunjhunu,Rajasthan,27.8616,75.3004
333053,Jhunjhunu,Rajasthan,27.8571,75.6394
333055,Jhunjhunu,Rajasthan,28.2740,75.7515
333302,Jhunjhunu,Rajasthan,27.7371,75.5946
333303,Jhunjhunu,Rajasthan,27.7411,75.4086
333304,Jhunjhunu,Rajasthan,27.8001,75.3238
333305,Jhunjhunu,Rajasthan,27.9247,75.4149
333307,Jhunjhunu,Rajasthan,27.7454,75.4589
333308,Jhunjhunu,Rajasthan,27.8121,75.3758
333501,Jhunjhunu,Rajasthan,27.9006,75.7430
333502,Jhunjhunu,Rajasthan,28.2074,75.8651
333503,Jhunjhunu,Rajasthan,27.9952,75.8131
333504,Jhunjhunu,Rajasthan,28.0802,75.8090
333514,Jhunjhunu,Rajasthan,28.0489,75.7157
333515,Jhunjhunu,Rajasthan,28.1814,75.9843
333516,Jhunjhunu,Rajasthan,28.1325,75.7924
333517,Jhunjhunu,Rajasthan,28.1403,75.7618
333701,Jhunjhunu,Rajasthan,27.9796,75.1911
333702,Jhunjhunu,Rajasthan,27.9026,75.2276
333704,Jhunjhunu,Rajasthan,28.0697,75.1865
333705,Jhunjhunu,Rajasthan,27.9501,75.2463
333707,Jhunjhunu,Rajasthan,27.9723,75.3353
333801,Jhunjhunu,Rajasthan,27.7548,75.6806
334001,Bikaner,Rajasthan,28.0167,73.3065
334003,Bikaner,Rajasthan,28.0208,73.3158
334004,Bikaner,Rajasthan,28.0281,73.3047
334006,Bikaner,Rajasthan,28.1722,73.0400
334021,Bikaner,Rajasthan,28.0208,73.3158
334022,Bikaner,Rajasthan,28.0832,73.4666
334023,Bikaner,Rajasthan,,
334201,Bikaner,Rajasthan,27.8434,73.5226
334202,Bikaner,Rajasthan,27.9317,73.6639
334302,Bikaner,Rajasthan,27.8574,72.9765
334303,Bikaner,Rajasthan,28.0183,73.3148
334305,Bikaner,Rajasthan,27.8290,73.1745
334401,Bikaner,Rajasthan,27.9831,73.2986
334402,Bikaner,Rajasthan,27.8233,73.2617
334403,Bikaner,Rajasthan,27.9742,73.2986
334601,Bikaner,Rajasthan,28.3611,73.5049
334602,Bikaner,Rajasthan,28.3393,73.6653
334603,Bikaner,Rajasthan,,
334604,Bikaner,Rajasthan,28.0208,73.3158
334801,Bikaner,Rajasthan,27.7321,73.3745
334802,Bikaner,Rajasthan,27.7026,73.6685
334803,Bikaner,Rajasthan,27.7477,73.3286
334804,Bikaner,Rajasthan,27.6043,73.2514
334808,Bikaner,Rajasthan,,
335001,Ganganagar,Rajasthan,29.9222,73.8498
335002,Ganganagar,Rajasthan,29.8411,73.8797
335021,Ganganagar,Rajasthan,29.5064,73.3478
335022,Ganganagar,Rajasthan,29.8245,73.7331
335023,Ganganagar,Rajasthan,29.9205,73.4976
335024,Ganganagar,Rajasthan,29.6692,73.4475
335025,Ganganagar,Rajasthan,29.7655,73.9036
335027,Ganganagar,Rajasthan,29.8936,73.6139
335037,Ganganagar,Rajasthan,29.8267,73.9674
335038,Ganganagar,Rajasthan,29.9350,73.7105
335039,Ganganagar,Rajasthan,29.5221,73.5632
335040,Ganganagar,Rajasthan,29.7847,73.5806
335041,Ganganagar,Rajasthan,29.6874,73.6483
335051,Ganganagar,Rajasthan,29.4801,73.4627
335061,Ganganagar,Rajasthan,29.5862,73.7331
335062,Ganganagar,Rajasthan,29.8575,74.0703
335063,Hanumangarh,Rajasthan,29.6593,74.4921
335064,Hanumangarh,Rajasthan,29.6531,74.2612
335065,Hanumangarh,Rajasthan,29.6442,74.3966
335073,Ganganagar,Rajasthan,29.8420,73.4508
335501,Hanumangarh,Rajasthan,,
335502,Hanumangarh,Rajasthan,,
335503,Hanumangarh,Rajasthan,,
335504,Hanumangarh,Rajasthan,29.2225,74.8814
335511,Hanumangarh,Rajasthan,29.1916,74.7728
335512,Hanumangarh,Rajasthan,29.6244,74.3001
335513,Hanumangarh,Rajasthan,29.5756,74.3358
335522,Hanumangarh,Rajasthan,,
335523,Hanumangarh,Rajasthan,29.1819,74.7161
335524,Hanumangarh,Rajasthan,29.2479,74.3789
335525,Hanumangarh,Rajasthan,29.5117,74.5782
335526,Hanumangarh,Rajasthan,29.5269,74.4936
335701,Ganganagar,Rajasthan,29.6184,73.6353
335702,Ganganagar,Rajasthan,29.3099,73.6985
335703,Ganganagar,Rajasthan,29.5724,73.6628
335704,Ganganagar,Rajasthan,29.2755,73.5889
335705,Ganganagar,Rajasthan,29.3895,73.7875
335707,Ganganagar,Rajasthan,29.9035,73.8797
335708,Ganganagar,Rajasthan,,
335711,Ganganagar,Rajasthan,29.9035,73.8797
335801,Hanumangarh,Rajasthan,29.5103,74.1912
335802,Hanumangarh,Rajasthan,29.6056,74.1192
335803,Hanumangarh,Rajasthan,29.4687,74.0824
335804,Ganganagar,Rajasthan,29.3610,73.8797
335805,Ganganagar,Rajasthan,29.9035,73.8797
335901,Ganganagar,Rajasthan,29.9065,73.8756
341001,Nagaur,Rajasthan,27.2175,73.8522
341020,Nagaur,Rajasthan,,
341021,Nagaur,Rajasthan,,
341022,Nagaur,Rajasthan,27.3679,74.0212
341023,Nagaur,Rajasthan,27.2493,74.1965
341024,Nagaur,Rajasthan,26.9986,74.0316
341025,Nagaur,Rajasthan,,
341026,Nagaur,Rajasthan,,
341027,Nagaur,Rajasthan,27.1915,73.9405
341028,Nagaur,Rajasthan,,
341029,Nagaur,Rajasthan,,
341030,Nagaur,Rajasthan,27.1257,74.1262
341031,Nagaur,Rajasthan,26.6559,74.3246
341301,Nagaur,Rajasthan,27.0335,74.7690
341302,Nagaur,Rajasthan,27.0910,74.4285
341303,Nagaur,Rajasthan,27.3995,74.5756
341304,Nagaur,Rajasthan,,
341305,Nagaur,Rajasthan,27.3553,74.4335
341306,Nagaur,Rajasthan,,
341316,Nagaur,Rajasthan,27.4786,74.2341
341317,Nagaur,Rajasthan,27.3744,74.3294
341318,Nagaur,Rajasthan,27.2664,74.4845
341319,Nagaur,Rajasthan,27.1861,74.5059
341501,Nagaur,Rajasthan,26.8893,74.5112
341502,Nagaur,Rajasthan,27.0427,74.6203
341503,Nagaur,Rajasthan,26.8649,74.3296
341504,Nagaur,Rajasthan,27.0350,74.4585
341505,Nagaur,Rajasthan,27.0375,74.7242
341506,Nagaur,Rajasthan,27.2820,74.6225
341507,Nagaur,Rajasthan,,
341508,Nagaur,Rajasthan,27.1080,74.7908
341509,Nagaur,Rajasthan,27.0592,74.4027
341510,Nagaur,Rajasthan,26.6989,74.1927
341511,Nagaur,Rajasthan,26.7753,74.0006
341512,Nagaur,Rajasthan,26.8501,74.6752
341513,Nagaur,Rajasthan,27.0628,74.8364
341514,Nagaur,Rajasthan,26.8536,74.0970
341515,Nagaur,Rajasthan,26.7028,74.4793
341516,Nagaur,Rajasthan,27.3995,74.5756
341517,Nagaur,Rajasthan,27.2907,74.6661
341518,Nagaur,Rajasthan,,
341519,Nagaur,Rajasthan,27.3804,74.6474
341520,Nagaur,Rajasthan,26.9706,74.5597
341533,Nagaur,Rajasthan,,
341542,Nagaur,Rajasthan,26.9693,74.6980
341551,Nagaur,Rajasthan,27.2291,74.4009
342001,Jodhpur,Rajasthan,26.2872,73.0171
342002,Jodhpur,Rajasthan,26.2430,73.0210
342003,Jodhpur,Rajasthan,26.2765,73.0093
342005,Jodhpur,Rajasthan,26.2285,73.0149
342006,Jodhpur,Rajasthan,26.2906,73.0443
342007,Jodhpur,Rajasthan,26.3211,73.0474
342008,Jodhpur,Rajasthan,26.2501,72.9779
342011,Jodhpur,Rajasthan,26.2665,73.0359
342012,Jodhpur,Rajasthan,26.1910,72.9354
342013,Jodhpur,Rajasthan,26.2572,73.0339
342014,Jodhpur,Rajasthan,26.2390,72.9772
342015,Jodhpur,Rajasthan,26.3285,73.1943
342021,Jodhpur,Rajasthan,,
342022,Jodhpur,Rajasthan,,
342023,Jodhpur,Rajasthan,,
342024,Jodhpur,Rajasthan,26.2390,73.0243
342025,Jodhpur,Rajasthan,,
342026,Jodhpur,Rajasthan,26.3319,73.0425
342027,Jodhpur,Rajasthan,26.3316,73.1485
342028,Jodhpur,Rajasthan,,
342029,Jodhpur,Rajasthan,26.6951,73.2437
342030,Jodhpur,Rajasthan,26.4589,73.1109
342037,Jodhpur,Rajasthan,26.6951,73.2437
342301,Jodhpur,Rajasthan,26.7260,72.9100
342302,Jodhpur,Rajasthan,,
342303,Jodhpur,Rajasthan,26.7260,72.9100
342304,Jodhpur,Rajasthan,26.3517,73.0479
342305,Jodhpur,Rajasthan,26.5362,72.9665
342306,Jodhpur,Rajasthan,26.3379,73.0274
342307,Jodhpur,Rajasthan,,
342308,Jodhpur,Rajasthan,,
342309,Jodhpur,Rajasthan,,
342310,Jaisalmer,Rajasthan,26.9158,70.9083
342311,Jodhpur,Rajasthan,,
342312,Jodhpur,Rajasthan,,
342314,Jodhpur,Rajasthan,,
342601,Jodhpur,Rajasthan,26.2389,73.0243
342602,Jodhpur,Rajasthan,,
342603,Jodhpur,Rajasthan,26.5082,73.2980
342604,Jodhpur,Rajasthan,,
342605,Jodhpur,Rajasthan,,
342606,Jodhpur,Rajasthan,26.3568,73.4248
342801,Jodhpur,Rajasthan,26.3285,73.0803
342802,Jodhpur,Rajasthan,,
342901,Jodhpur,Rajasthan,26.2229,73.0110
342902,Nagaur,Rajasthan,,
343001,Jalore,Rajasthan,25.3404,72.4944
343002,Jalore,Rajasthan,25.3138,72.6373
343021,Jalore,Rajasthan,25.3868,72.4164
343022,Jalore,Rajasthan,25.3229,72.2170
343023,Jalore,Rajasthan,25.2249,72.3109
343024,Jalore,Rajasthan,25.1393,72.6817
343025,Jalore,Rajasthan,25.1986,72.5382
343027,Jalore,Rajasthan,,
343028,Jalore,Rajasthan,25.1817,72.4347
343029,Jalore,Rajasthan,25.0143,72.2702
343030,Jalore,Rajasthan,25.0903,72.1120
343032,Jalore,Rajasthan,25.2175,72.0202
343039,Jalore,Rajasthan,24.7752,72.2875
343040,Jalore,Rajasthan,24.7741,72.0775
343041,Jalore,Rajasthan,24.8895,71.9053
343042,Jalore,Rajasthan,25.4268,72.5175
343048,Jalore,Rajasthan,24.6643,72.2435
343049,Jalore,Rajasthan,24.8892,72.2615
344001,Barmer,Rajasthan,25.7392,71.3937
344011,Barmer,Rajasthan,25.8389,71.3268
344012,Barmer,Rajasthan,25.5232,71.2776
344021,Barmer,Rajasthan,,
344022,Barmer,Rajasthan,,
344024,Barmer,Rajasthan,,
344025,Barmer,Rajasthan,,
344026,Barmer,Rajasthan,,
344027,Barmer,Rajasthan,,
344031,Barmer,Rajasthan,,
344032,Barmer,Rajasthan,,
344033,Barmer,Rajasthan,25.5682,71.9565
344034,Barmer,Rajasthan,25.8704,71.8192
344035,Barmer,Rajasthan,25.9081,71.5343
344037,Barmer,Rajasthan,,
344043,Barmer,Rajasthan,,
344044,Barmer,Rajasthan,25.5863,71.4719
344501,Barmer,Rajasthan,,
344502,Barmer,Rajasthan,25.7036,71.0032
344701,Barmer,Rajasthan,26.1317,71.4253
344702,Barmer,Rajasthan,25.4842,71.0705
344703,Barmer,Rajasthan,25.6501,71.6715
344704,Barmer,Rajasthan,25.3117,71.5266
344705,Barmer,Rajasthan,,
344706,Barmer,Rajasthan,25.8651,71.5494
344708,Barmer,Rajasthan,25.4926,71.4141
344801,Barmer,Rajasthan,,
345001,Jaisalmer,Rajasthan,26.9158,70.9083
345021,Jaisalmer,Rajasthan,26.9158,70.9083
345022,Jaisalmer,Rajasthan,,
345023,Jaisalmer,Rajasthan,,
345024,Jaisalmer,Rajasthan,26.9158,70.9083
345025,Jaisalmer,Rajasthan,26.9158,70.9083
345026,Jaisalmer,Rajasthan,26.9158,70.9083
345027,Jaisalmer,Rajasthan,26.9158,70.9083
345028,Jaisalmer,Rajasthan,,
345031,Jaisalmer,Rajasthan,26.9142,70.9135
345033,Jaisalmer,Rajasthan,27.0248,70.7955
345034,Jaisalmer,Rajasthan,26.9158,70.9083
360001,Rajkot,Gujarat,22.3002,70.7992
360002,Rajkot,Gujarat,22.2834,70.8032
360003,Rajkot,Gujarat,22.3393,70.8033
360004,Rajkot,Gujarat,22.2569,70.7811
360005,Rajkot,Gujarat,22.2739,70.7504
360006,Rajkot,Gujarat,22.3277,70.7630
360007,Rajkot,Gujarat,22.2995,70.7754
360020,Rajkot,Gujarat,22.2097,70.9209
360021,Rajkot,Gujarat,22.2785,70.5595
360022,Rajkot,Gujarat,22.1930,70.8006
360023,Rajkot,Gujarat,22.1935,70.5912
360024,Rajkot,Gujarat,22.1648,70.7954
360025,Rajkot,Gujarat,22.1439,71.0057
360026,Rajkot,Gujarat,22.1557,70.7707
360028,Rajkot,Gujarat,22.3516,70.8029
360030,Rajkot,Gujarat,22.0456,70.8657
360035,Rajkot,Gujarat,22.1352,70.6349
360040,Rajkot,Gujarat,21.9764,71.1342
360045,Rajkot,Gujarat,21.8369,71.0263
360050,Rajkot,Gujarat,22.0584,71.2096
360055,Rajkot,Gujarat,22.0394,71.2089
360060,Rajkot,Gujarat,22.0747,71.0976
360070,Rajkot,Gujarat,22.0790,70.6330
360110,Rajkot,Gujarat,22.4193,70.6087
360311,Rajkot,Gujarat,21.9664,70.7808
360320,Rajkot,Gujarat,21.8721,70.7311
360325,Rajkot,Gujarat,22.0411,70.8653
360330,Rajkot,Gujarat,21.8820,70.8758
360360,Rajkot,Gujarat,21.7141,70.5553
360370,Rajkot,Gujarat,21.7475,70.6185
360375,Rajkot,Gujarat,21.7791,70.6042
360380,Rajkot,Gujarat,21.8282,70.6934
360405,Rajkot,Gujarat,21.9365,70.4961
360410,Rajkot,Gujarat,21.8488,70.4956
360421,Rajkot,Gujarat,,
360430,Rajkot,Gujarat,,
360440,Rajkot,Gujarat,21.8507,70.3720
360450,Rajkot,Gujarat,21.9712,70.5612
360452,Rajkot,Gujarat,21.9856,70.3740
360460,Rajkot,Gujarat,,
360465,Rajkot,Gujarat,21.8189,70.9569
360470,Rajkot,Gujarat,22.2018,70.9040
360480,Jamnagar,Gujarat,21.9549,70.2051
360485,Rajkot,Gujarat,21.7471,70.7559
360490,Rajkot,Gujarat,22.0599,70.7736
360510,Devbhumi Dwarka,Gujarat,21.9400,69.7250
360515,Devbhumi Dwarka,Gujarat,22.0200,69.8800
360520,Jamnagar,Gujarat,22.0400,70.1327
360530,Jamnagar,Gujarat,21.9650,70.0100
360531,Jamnagar,Gujarat,,
360540,Jamnagar,Gujarat,22.0900,70.5100
360545,Porbandar,Gujarat,21.7488,69.6835
360550,Porbandar,Gujarat,21.6913,69.7524
360570,Porbandar,Gujarat,21.6483,69.8747
360575,Porbandar,Gujarat,21.6401,69.6082
360576,Porbandar,Gujarat,21.5165,69.8061
360577,Porbandar,Gujarat,21.6669,69.6814
360578,Porbandar,Gujarat,21.6279,69.6344
360579,Porbandar,Gujarat,21.7342,69.5567
360590,Porbandar,Gujarat,21.8513,69.5669
361001,Jamnagar,Gujarat,22.4677,70.0627
361002,Jamnagar,Gujarat,22.4856,70.1354
361003,Jamnagar,Gujarat,22.4856,70.1354
361004,Jamnagar,Gujarat,22.4552,70.0462
361005,Jamnagar,Gujarat,22.4618,70.0648
361006,Jamnagar,Gujarat,22.4300,69.9900
361007,Jamnagar,Gujarat,22.4800,70.0900
361008,Jamnagar,Gujarat,22.4800,70.0603
361009,Jamnagar,Gujarat,22.4990,70.0426
361010,Devbhumi Dwarka,Gujarat,22.3250,69.7000
361011,Jamnagar,Gujarat,22.6100,70.2900
361012,Jamnagar,Gujarat,22.3250,70.0718
361013,Jamnagar,Gujarat,22.2700,70.2450
361110,Jamnagar,Gujarat,22.4300,70.2400
361120,Jamnagar,Gujarat,22.4928,70.1550
361130,Jamnagar,Gujarat,22.4000,70.3300
361140,Jamnagar,Gujarat,22.3900,69.8600
361142,Jamnagar,Gujarat,22.4856,70.1354
361150,Jamnagar,Gujarat,22.5297,70.0442
361160,Jamnagar,Gujarat,22.1400,70.3100
361162,Jamnagar,Gujarat,22.2300,70.4600
361170,Jamnagar,Gujarat,22.2100,69.9900
361210,Jamnagar,Gujarat,22.5500,70.4186
361220,Jamnagar,Gujarat,22.6232,70.5102
361230,Jamnagar,Gujarat,22.5904,70.1748
361240,Jamnagar,Gujarat,22.6800,70.4200
361250,Jamnagar,Gujarat,22.6600,70.3250
361280,Jamnagar,Gujarat,22.2850,69.8562
361305,Devbhumi Dwarka,Gujarat,22.2035,69.5500
361306,Devbhumi Dwarka,Gujarat,22.0750,69.5900
361310,Devbhumi Dwarka,Gujarat,22.2800,69.5500
361315,Devbhumi Dwarka,Gujarat,22.1100,69.3000
361320,Devbhumi Dwarka,Gujarat,22.0250,69.4250
361325,Devbhumi Dwarka,Gujarat,21.9500,69.5000
361330,Devbhumi Dwarka,Gujarat,22.3894,69.2399
361335,Devbhumi Dwarka,Gujarat,22.2200,69.1050
361345,Devbhumi Dwarka,Gujarat,,
361347,Devbhumi Dwarka,Gujarat,,
361350,Devbhumi Dwarka,Gujarat,,
362001,Junagadh,Gujarat,21.5147,70.4591
362002,Junagadh,Gujarat,21.5477,70.3891
362011,Junagadh,Gujarat,21.6166,70.4059
362015,Junagadh,Gujarat,21.4735,70.4480
362020,Junagadh,Gujarat,21.5426,70.7511
362030,Junagadh,Gujarat,21.5882,70.6275
362037,Junagadh,Gujarat,21.5500,70.4500
362110,Junagadh,Gujarat,21.4438,70.6376
362120,Junagadh,Gujarat,21.3527,70.6199
362130,Junagadh,Gujarat,21.3506,70.7601
362135,Gir Somnath,Gujarat,21.1468,70.5710
362140,Gir Somnath,Gujarat,21.0071,70.6685
362150,Gir Somnath,Gujarat,21.0305,70.5280
362205,Junagadh,Gujarat,21.4613,70.3962
362215,Junagadh,Gujarat,21.3673,70.3517
362220,Junagadh,Gujarat,21.3082,70.1678
362222,Junagadh,Gujarat,21.3920,70.2333
362225,Junagadh,Gujarat,21.1483,70.1410
362226,Junagadh,Gujarat,21.1895,70.0734
362227,Junagadh,Gujarat,21.2299,70.2652
362230,Porbandar,Gujarat,21.3086,69.9402
362240,Junagadh,Gujarat,21.2225,70.0508
362245,Junagadh,Gujarat,21.1624,70.3329
362250,Junagadh,Gujarat,21.0629,70.2316
362255,Gir Somnath,Gujarat,20.9850,70.3049
362260,Junagadh,Gujarat,21.3116,70.4462
362263,Junagadh,Gujarat,21.3974,70.5185
362265,Gir Somnath,Gujarat,20.9310,70.3597
362268,Gir Somnath,Gujarat,20.9053,70.5305
362275,Gir Somnath,Gujarat,20.8222,70.6095
362310,Junagadh,Gujarat,21.6058,70.4948
362315,Junagadh,Gujarat,21.6437,70.5302
362510,Gir Somnath,Gujarat,20.7528,71.0135
362520,Diu,The Dadra and Nagar Haveli and Daman and Diu,20.7189,70.9857
362530,Gir Somnath,Gujarat,20.9270,70.9492
362540,Diu,The Dadra and Nagar Haveli and Daman and Diu,20.7148,70.9857
362550,Gir Somnath,Gujarat,20.8248,71.1346
362560,Gir Somnath,Gujarat,20.8491,71.0398
362565,Gir Somnath,Gujarat,20.9336,71.0957
362570,Diu,The Dadra and Nagar Haveli and Daman and Diu,20.7220,70.9517
362610,Junagadh,Gujarat,21.4780,70.2755
362620,Junagadh,Gujarat,21.5214,70.0260
362625,Junagadh,Gujarat,21.4336,70.1169
362630,Junagadh,Gujarat,21.4937,70.1680
362640,Junagadh,Gujarat,21.5899,70.2019
362650,Porbandar,Gujarat,21.6235,69.9662
362710,Gir Somnath,Gujarat,20.9017,70.7302
362715,Gir Somnath,Gujarat,,
362720,Gir Somnath,Gujarat,20.8190,70.7710
363001,Surendranagar,Gujarat,22.7345,71.6287
363002,Surendranagar,Gujarat,22.7290,71.6405
363020,Surendranagar,Gujarat,22.6812,71.6130
363030,Surendranagar,Gujarat,22.7230,71.7054
363035,Surendranagar,Gujarat,22.7249,71.6273
363040,Surendranagar,Gujarat,22.7982,71.5463
363110,Surendranagar,Gujarat,22.8891,71.6942
363115,Surendranagar,Gujarat,22.9515,71.9034
363310,Surendranagar,Gujarat,23.0008,71.4682
363320,Surendranagar,Gujarat,22.8912,71.6039
363330,Morbi,Gujarat,22.9676,71.1342
363351,Morbi,Gujarat,23.0302,71.0857
363410,Surendranagar,Gujarat,22.4565,71.6317
363421,Surendranagar,Gujarat,22.5729,71.8372
363423,Surendranagar,Gujarat,22.5491,71.9849
363427,Surendranagar,Gujarat,22.7249,71.8572
363430,Surendranagar,Gujarat,22.5235,71.4791
363435,Surendranagar,Gujarat,22.5824,71.5684
363440,Surendranagar,Gujarat,22.3827,71.4216
363510,Surendranagar,Gujarat,22.6978,71.4236
363520,Surendranagar,Gujarat,22.4954,71.2874
363530,Surendranagar,Gujarat,22.6067,71.2111
363621,Morbi,Gujarat,22.6028,70.9634
363623,Morbi,Gujarat,,
363630,Morbi,Gujarat,23.0150,70.8739
363641,Morbi,Gujarat,23.0841,70.5361
363642,Morbi,Gujarat,22.8883,70.8625
363643,Morbi,Gujarat,22.7873,70.8023
363650,Morbi,Gujarat,22.5987,70.6588
363655,Morbi,Gujarat,22.8500,70.5800
363660,Morbi,Gujarat,22.9755,70.5856
363670,Morbi,Gujarat,23.0615,70.7149
363745,Surendranagar,Gujarat,23.0540,71.7595
363750,Surendranagar,Gujarat,22.7249,71.6273
363755,Surendranagar,Gujarat,22.7249,71.6273
363760,Surendranagar,Gujarat,22.7249,71.6273
363765,Surendranagar,Gujarat,23.0868,71.8821
363775,Surendranagar,Gujarat,22.8705,71.8318
363780,Surendranagar,Gujarat,22.7249,71.6273
364001,Bhavnagar,Gujarat,21.7728,72.1467
364002,Bhavnagar,Gujarat,21.7360,72.1584
364003,Bhavnagar,Gujarat,21.7663,72.1179
364004,Bhavnagar,Gujarat,21.7695,72.1121
364005,Bhavnagar,Gujarat,21.7608,72.1904
364006,Bhavnagar,Gujarat,21.7790,72.1345
364050,Bhavnagar,Gujarat,21.5940,72.1530
364060,Bhavnagar,Gujarat,21.7266,72.0641
364070,Bhavnagar,Gujarat,21.6059,72.2460
364081,Bhavnagar,Gujarat,21.4126,72.1698
364110,Bhavnagar,Gujarat,21.6689,72.2312
